lambdaBS,lambdaSC,numCPE,lambdaUE,deployRange,GroupCount,mean_max_pow_fac,std_max_pow_fac,median_max_pow_fac,mean_max_FWA,std_max_FWA,median_max_FWA,mean_max_cell_util,std_max_cell_util,median_max_cell_util,mean_max_FWA_util,std_max_FWA_util,median_max_FWA_util
5,0,50,0,200,99,0,0,0,19.1919191919192,2.73927134537773,20,0,0,0,12.5778862325895,2.29351964468613,12.2257320148688
5,0,50,250,200,99,0,0,0,18.2828282828283,3.79053710060047,20,32,0,32,12.3814574442633,2.40959768906252,12.3301040799038
5,0,50,500,200,99,0,0,0,18.989898989899,3.02875656272066,20,63,0,63,12.4043413663349,2.33200171559437,12.7146311197758
5,0,50,750,200,99,0,0,0,18.3838383838384,3.69971612454052,20,95,0,95,12.1411254676513,2.34006797671413,11.8442162353523
5,0,50,1000,200,99,0,0,0,18.3838383838384,3.69971612454052,20,126,0,126,12.4600504503599,2.27420021516492,12.7897141258359
5,0,50,1250,200,99,0,0,0,18.7878787878788,3.28034569878314,20,158,0,158,12.7762238305372,2.49395110543332,13.1193777759084
5,0,50,1500,200,99,0,0,0,18.3838383838384,3.69971612454052,20,189,0,189,12.2213027382849,2.50196031586636,12.1465330271017
5,0,50,1750,200,99,0,0,0,18.2828282828283,3.79053710060047,20,220,0,220,12.5598420296971,2.5181053127572,12.6486681127637
5,0,50,2000,200,99,0,0,0,18.3838383838384,3.69971612454052,20,252,0,252,12.077699090308,2.39448173052984,12.0333278228813
