lambdaBS,lambdaSC,numCPE,lambdaUE,deployRange,r_min_cell,r_min_FWA,GroupCount,mean_max_FWA,std_max_FWA,median_max_FWA,mean_Band,std_Band,median_Band,mean_Band_FWA,std_Band_FWA,median_Band_FWA,mean_cell_se,std_cell_se,median_cell_se,mean_FWA_se,std_FWA_se,median_FWA_se
5,0,50,400,200,35000000,250000000,99,11.2727272727273,2.69094544427131,12,100000000,0,100000000,99159318.6716782,11976.8551007503,99159002.840441,1509.23750542424,15.216553982593,1510.452381,9.98509585858586,1.89933937476127,9.622308
5,0,50,400,200,35000000,275000000,99,10,2.68404203257942,10,100000000,0,100000000,99159318.6716782,11976.8551007503,99159002.840441,1509.23750542424,15.216553982593,1510.452381,11.2105858989899,2.31326266209634,10.808252
5,0,50,400,200,35000000,300000000,99,8.77777777777778,2.79049244266355,9,100000000,0,100000000,99159318.6716782,11976.8551007503,99159002.840441,1509.23750542424,15.216553982593,1510.452381,12.4120069494949,4.53764779207405,11.235025
5,0,50,600,200,35000000,25000000,99,99.7373737373737,0.581796278705426,100,100000000,0,100000000,99159355.6298884,10769.6232244657,99158782.1394,2306.74995721212,20.1529269325673,2305.166875,1.9866427979798,1.31465083144347,1.505823
5,0,50,600,200,35000000,50000000,99,96.4242424242424,6.166219542867,99,100000000,0,100000000,99159355.6298884,10769.6232244657,99158782.1394,2306.74995721212,20.1529269325673,2305.166875,1.50670163636364,0.237796328046969,1.493667
5,0,50,600,200,35000000,75000000,99,70.4444444444444,14.0902500826738,74,100000000,0,100000000,99159355.6298884,10769.6232244657,99158782.1394,2306.74995721212,20.1529269325673,2305.166875,2.01475058585859,0.323369638208099,1.931365
5,0,50,600,200,35000000,100000000,99,43.1616161616162,11.3997019927994,43,100000000,0,100000000,99159355.6298884,10769.6232244657,99158782.1394,2306.74995721212,20.1529269325673,2305.166875,3.30281981818182,0.744727785738375,3.106895
5,0,50,600,200,35000000,125000000,99,28.9090909090909,7.12009359760038,29,100000000,0,100000000,99159355.6298884,10769.6232244657,99158782.1394,2306.74995721212,20.1529269325673,2305.166875,4.78682752525253,0.870112401013616,4.655957
5,0,50,600,200,35000000,150000000,99,22.3636363636364,5.26919144448787,23,100000000,0,100000000,99159355.6298884,10769.6232244657,99158782.1394,2306.74995721212,20.1529269325673,2305.166875,6.02666721212121,1.17311595578725,5.869723
5,0,50,600,200,35000000,175000000,99,18.4747474747475,4.35970284126702,19,100000000,0,100000000,99159355.6298884,10769.6232244657,99158782.1394,2306.74995721212,20.1529269325673,2305.166875,7.03097978787879,1.14370251805729,6.793617
