lambdaBS,lambdaSC,numCPE,lambdaUE,deployRange,r_min_cell,r_min_FWA,GroupCount,mean_max_FWA,std_max_FWA,median_max_FWA,mean_Band,std_Band,median_Band,mean_Band_FWA,std_Band_FWA,median_Band_FWA,mean_cell_se,std_cell_se,median_cell_se,mean_FWA_se,std_FWA_se,median_FWA_se
5,0,50,800,200,35000000,300000000,1,0,0,0,100000000,0,100000000,0,0,0,82.14161,0,82.14161,NaN,NaN,NaN
5,0,50,1000,200,35000000,25000000,1,100,0,100,100000000,0,100000000,48349937.660224,0,48349937.660224,83.856188,0,83.856188,1.774717,0,1.774717
5,0,50,1000,200,35000000,50000000,1,62,0,62,100000000,0,100000000,48349937.660224,0,48349937.660224,83.856188,0,83.856188,2.816548,0,2.816548
5,0,50,1000,200,35000000,75000000,1,27,0,27,100000000,0,100000000,48349937.660224,0,48349937.660224,83.856188,0,83.856188,6.241776,0,6.241776
5,0,50,1000,200,35000000,100000000,1,15,0,15,100000000,0,100000000,48349937.660224,0,48349937.660224,83.856188,0,83.856188,10.904266,0,10.904266
5,0,50,1000,200,35000000,125000000,1,9,0,9,100000000,0,100000000,48349937.660224,0,48349937.660224,83.856188,0,83.856188,17.107847,0,17.107847
5,0,50,1000,200,35000000,150000000,1,7,0,7,100000000,0,100000000,48349937.660224,0,48349937.660224,83.856188,0,83.856188,20.404631,0,20.404631
5,0,50,1000,200,35000000,175000000,1,8,0,8,100000000,0,100000000,48349937.660224,0,48349937.660224,83.856188,0,83.856188,18.323154,0,18.323154
5,0,50,1000,200,35000000,200000000,1,8,0,8,100000000,0,100000000,48349937.660224,0,48349937.660224,83.856188,0,83.856188,20.696161,0,20.696161
5,0,50,1000,200,35000000,225000000,1,7,0,7,100000000,0,100000000,48349937.660224,0,48349937.660224,83.856188,0,83.856188,20.815025,0,20.815025
5,0,50,1000,200,35000000,250000000,1,7,0,7,100000000,0,100000000,48349937.660224,0,48349937.660224,83.856188,0,83.856188,22.765181,0,22.765181
5,0,50,1000,200,35000000,275000000,1,5,0,5,100000000,0,100000000,48349937.660224,0,48349937.660224,83.856188,0,83.856188,27.126265,0,27.126265
5,0,50,1000,200,35000000,300000000,1,4,0,4,100000000,0,100000000,48349937.660224,0,48349937.660224,83.856188,0,83.856188,35.273477,0,35.273477
