lambdaBS,lambdaSC,numCPE,lambdaUE,deployRange,r_min_cell,r_min_FWA,GroupCount,mean_max_FWA,std_max_FWA,median_max_FWA,mean_Band,std_Band,median_Band,mean_Band_FWA,std_Band_FWA,median_Band_FWA,mean_cell_se,std_cell_se,median_cell_se,mean_FWA_se,std_FWA_se,median_FWA_se
5,0,50,600,200,35000000,125000000,99,16.5151515151515,2.1350507156603,17,80000000,0,80000000,79168032.7404274,9997.20352280563,79167711.392044,2321.74829377778,20.5040208652983,2322.145063,8.19303265656566,1.11902537317064,7.945501
5,0,50,600,200,35000000,150000000,99,13.4141414141414,1.90600608715916,14,80000000,0,80000000,79168032.7404274,9997.20352280563,79167711.392044,2321.74829377778,20.5040208652983,2322.145063,9.87707243434343,1.58112076294819,9.696597
5,0,50,600,200,35000000,175000000,99,11.3232323232323,1.99401288979255,11,80000000,0,80000000,79168032.7404274,9997.20352280563,79167711.392044,2321.74829377778,20.5040208652983,2322.145063,11.3427050707071,2.23590953801569,11.037248
5,0,50,600,200,35000000,200000000,99,9.85858585858586,2.02540044420599,10,80000000,0,80000000,79168032.7404274,9997.20352280563,79167711.392044,2321.74829377778,20.5040208652983,2322.145063,12.5757067878788,2.58768424871012,12.121576
5,0,50,600,200,35000000,225000000,99,8.81818181818182,1.96065189265097,9,80000000,0,80000000,79168032.7404274,9997.20352280563,79167711.392044,2321.74829377778,20.5040208652983,2322.145063,13.8434511313131,3.38068656563255,13.135985
5,0,50,600,200,35000000,250000000,99,7.88888888888889,1.99943302621114,8,80000000,0,80000000,79168032.7404274,9997.20352280563,79167711.392044,2321.74829377778,20.5040208652983,2322.145063,14.8869435050505,4.36578570731394,13.844165
5,0,50,600,200,35000000,275000000,99,7.18181818181818,1.98136026436816,7,80000000,0,80000000,79168032.7404274,9997.20352280563,79167711.392044,2321.74829377778,20.5040208652983,2322.145063,15.9265633030303,4.93264739296291,15.012202
5,0,50,600,200,35000000,300000000,99,6.62626262626263,1.81594894845226,6,80000000,0,80000000,79168032.7404274,9997.20352280563,79167711.392044,2321.74829377778,20.5040208652983,2322.145063,17.0088633030303,5.52314781705154,16.035391
5,0,50,800,200,35000000,25000000,99,100,0,100,80000000,0,80000000,79167315.9368885,8824.94642082207,79167984.976347,3037.45119430303,26.6483275717383,3033.518243,1.4926585959596,0.0472624157310335,1.493927
5,0,50,800,200,35000000,50000000,99,99.8080808080808,1.71830937128453,100,80000000,0,80000000,79167315.9368885,8824.94642082207,79167984.976347,3037.45119430303,26.6483275717383,3033.518243,1.46506473737374,0.0681680513349756,1.458261
5,0,50,800,200,35000000,75000000,99,78.1616161616162,18.2732698003971,83,80000000,0,80000000,79167315.9368885,8824.94642082207,79167984.976347,3037.45119430303,26.6483275717383,3033.518243,1.99455839393939,0.824077832084456,1.711035
5,0,50,800,200,35000000,100000000,99,25.1212121212121,7.27488372481976,23,80000000,0,80000000,79167315.9368885,8824.94642082207,79167984.976347,3037.45119430303,26.6483275717383,3033.518243,5.82073896969697,1.19614460962034,5.837771
5,0,50,800,200,35000000,125000000,99,16.5454545454545,2.30913327353655,17,80000000,0,80000000,79167315.9368885,8824.94642082207,79167984.976347,3037.45119430303,26.6483275717383,3033.518243,8.16765023232323,1.09612160686158,8.16538
5,0,50,800,200,35000000,150000000,99,13.3737373737374,2.03332370203625,13,80000000,0,80000000,79167315.9368885,8824.94642082207,79167984.976347,3037.45119430303,26.6483275717383,3033.518243,9.94511203030303,1.48269555674229,9.834343
5,0,50,800,200,35000000,175000000,99,11.1717171717172,1.94327938710181,11,80000000,0,80000000,79167315.9368885,8824.94642082207,79167984.976347,3037.45119430303,26.6483275717383,3033.518243,11.4270927878788,2.22816941737093,11.252187
5,0,50,800,200,35000000,200000000,99,9.72727272727273,2.0791392538995,10,80000000,0,80000000,79167315.9368885,8824.94642082207,79167984.976347,3037.45119430303,26.6483275717383,3033.518243,12.9741877777778,3.22928370800407,12.700103
5,0,50,800,200,35000000,225000000,99,8.67676767676768,2.06441315883549,9,80000000,0,80000000,79167315.9368885,8824.94642082207,79167984.976347,3037.45119430303,26.6483275717383,3033.518243,14.2553972020202,3.93072489552297,13.34884
5,0,50,800,200,35000000,250000000,99,7.82828282828283,2.04560456629352,8,80000000,0,80000000,79167315.9368885,8824.94642082207,79167984.976347,3037.45119430303,26.6483275717383,3033.518243,15.1283586565657,4.3596663747076,14.195695
5,0,50,800,200,35000000,275000000,99,7.25252525252525,2.00684255172573,7,80000000,0,80000000,79167315.9368885,8824.94642082207,79167984.976347,3037.45119430303,26.6483275717383,3033.518243,16.6217184242424,5.7630354147366,15.389827
5,0,50,800,200,35000000,300000000,99,6.47474747474747,2.0817155128395,6,80000000,0,80000000,79167315.9368885,8824.94642082207,79167984.976347,3037.45119430303,26.6483275717383,3033.518243,17.4356888585859,5.5549852448415,16.005625
5,0,50,1000,200,35000000,25000000,99,100,0,100,80000000,0,80000000,79166242.827106,9014.75792240618,79166394.732004,3755.0911000303,30.8857046943147,3759.766751,1.50111898989899,0.0483386232516736,1.498202
5,0,50,1000,200,35000000,50000000,99,99.9191919191919,0.54728956773763,100,80000000,0,80000000,79166242.827106,9014.75792240618,79166394.732004,3755.0911000303,30.8857046943147,3759.766751,1.47054573737374,0.0591445641830229,1.473943
5,0,50,1000,200,35000000,75000000,99,77.5858585858586,14.4667176798601,80,80000000,0,80000000,79166242.827106,9014.75792240618,79166394.732004,3755.0911000303,30.8857046943147,3759.766751,1.93874909090909,0.519049891351852,1.787244
5,0,50,1000,200,35000000,100000000,99,24.6262626262626,7.40461226724822,23,80000000,0,80000000,79166242.827106,9014.75792240618,79166394.732004,3755.0911000303,30.8857046943147,3759.766751,5.92016654545454,1.10135116291185,5.913784
5,0,50,1000,200,35000000,125000000,99,16.1212121212121,2.37878689402782,16,80000000,0,80000000,79166242.827106,9014.75792240618,79166394.732004,3755.0911000303,30.8857046943147,3759.766751,8.41205127272727,1.3746762815687,8.296679
5,0,50,1000,200,35000000,150000000,99,13.030303030303,2.14025816416535,13,80000000,0,80000000,79166242.827106,9014.75792240618,79166394.732004,3755.0911000303,30.8857046943147,3759.766751,10.1377629393939,2.08927714922954,9.941095
5,0,50,1000,200,35000000,175000000,99,11.0707070707071,2.18180100316195,11,80000000,0,80000000,79166242.827106,9014.75792240618,79166394.732004,3755.0911000303,30.8857046943147,3759.766751,11.3678425050505,2.55268543398616,11.077335
5,0,50,1000,200,35000000,200000000,99,9.91919191919192,2.11735668708468,10,80000000,0,80000000,79166242.827106,9014.75792240618,79166394.732004,3755.0911000303,30.8857046943147,3759.766751,12.7084189393939,2.80958865729312,11.924322
5,0,50,1000,200,35000000,225000000,99,8.74747474747475,1.81458622001436,9,80000000,0,80000000,79166242.827106,9014.75792240618,79166394.732004,3755.0911000303,30.8857046943147,3759.766751,13.8651866464646,2.92937718226204,13.315179
5,0,50,1000,200,35000000,250000000,99,7.98989898989899,1.83778343361684,8,80000000,0,80000000,79166242.827106,9014.75792240618,79166394.732004,3755.0911000303,30.8857046943147,3759.766751,15.1692651313131,3.6437391457444,14.42925
5,0,50,1000,200,35000000,275000000,99,7.36363636363636,1.71103588062514,7,80000000,0,80000000,79166242.827106,9014.75792240618,79166394.732004,3755.0911000303,30.8857046943147,3759.766751,16.4861598080808,4.53284029288429,15.721175
5,0,50,1000,200,35000000,300000000,99,6.60606060606061,1.83957726853255,7,80000000,0,80000000,79166242.827106,9014.75792240618,79166394.732004,3755.0911000303,30.8857046943147,3759.766751,17.787408010101,6.87187681796024,16.476015
