lambdaBS,lambdaSC,numCPE,lambdaUE,deployRange,r_min_cell,r_min_FWA,GroupCount,mean_max_FWA,std_max_FWA,median_max_FWA,mean_Band,std_Band,median_Band,mean_Band_FWA,std_Band_FWA,median_Band_FWA,mean_cell_se,std_cell_se,median_cell_se,mean_FWA_se,std_FWA_se,median_FWA_se
5,0,50,400,200,35000000,200000000,99,11.5858585858586,2.11414140921683,12,100000000,0,100000000,99164262.7182114,11480.9757671434,99165202.159108,1514.33738976768,15.7410930570779,1514.065824,11.5237781919192,2.09369359242731,11.213025
5,0,50,400,200,35000000,225000000,99,10.2929292929293,2.0910524898619,10,100000000,0,100000000,99164262.7182114,11480.9757671434,99165202.159108,1514.33738976768,15.7410930570779,1514.065824,12.8129653232323,2.78265574723989,12.129053
5,0,50,400,200,35000000,250000000,99,9.23232323232323,2.03954918402244,9,100000000,0,100000000,99164262.7182114,11480.9757671434,99165202.159108,1514.33738976768,15.7410930570779,1514.065824,14.104464040404,3.16472758739471,13.341529
5,0,50,400,200,35000000,275000000,99,7.96969696969697,2.21061698587884,8,100000000,0,100000000,99164262.7182114,11480.9757671434,99165202.159108,1514.33738976768,15.7410930570779,1514.065824,16.4188623333333,5.57493042845128,15.296906
5,0,50,400,200,35000000,300000000,99,7.23232323232323,2.03954918402244,7,100000000,0,100000000,99164262.7182114,11480.9757671434,99165202.159108,1514.33738976768,15.7410930570779,1514.065824,17.4770601818182,5.75221273691165,16.213783
5,0,50,600,200,35000000,25000000,99,99.3535353535353,0.71874509848382,99,100000000,0,100000000,99164738.5626485,8952.63154684673,99165042.793,2313.59449511111,20.5929139563245,2314.710285,1.48851063636364,0.0455830378704521,1.487245
5,0,50,600,200,35000000,50000000,99,99.3535353535353,0.704404964015168,99,100000000,0,100000000,99164738.5626485,8952.63154684673,99165042.793,2313.59449511111,20.5929139563245,2314.710285,1.45487667676768,0.0557135548999374,1.455014
5,0,50,600,200,35000000,75000000,99,97.1414141414141,4.43780167358611,99,100000000,0,100000000,99164738.5626485,8952.63154684673,99165042.793,2313.59449511111,20.5929139563245,2314.710285,1.46219943434343,0.0671274814954476,1.46297
5,0,50,600,200,35000000,100000000,99,62.4343434343434,22.6851392587079,67,100000000,0,100000000,99164738.5626485,8952.63154684673,99165042.793,2313.59449511111,20.5929139563245,2314.710285,2.6340294040404,1.17575168709649,2.096109
5,0,50,600,200,35000000,125000000,99,24.6262626262626,5.85467867778579,23,100000000,0,100000000,99164738.5626485,8952.63154684673,99165042.793,2313.59449511111,20.5929139563245,2314.710285,5.79687456565656,1.01727837804642,5.782452
5,0,50,600,200,35000000,150000000,99,17.2929292929293,2.71523489137821,17,100000000,0,100000000,99164738.5626485,8952.63154684673,99165042.793,2313.59449511111,20.5929139563245,2314.710285,8.01570314141414,1.22053780144176,7.935345
5,0,50,600,200,35000000,175000000,99,14.040404040404,2.26742320671525,14,100000000,0,100000000,99164738.5626485,8952.63154684673,99165042.793,2313.59449511111,20.5929139563245,2314.710285,9.79602047474748,1.7517775895487,9.495253
5,0,50,600,200,35000000,200000000,99,11.959595959596,2.08453583106741,12,100000000,0,100000000,99164738.5626485,8952.63154684673,99165042.793,2313.59449511111,20.5929139563245,2314.710285,11.3076825454545,2.28117811357806,11.021899
5,0,50,600,200,35000000,225000000,99,10.5151515151515,2.42589615826532,11,100000000,0,100000000,99164738.5626485,8952.63154684673,99165042.793,2313.59449511111,20.5929139563245,2314.710285,12.7990092424242,3.29954182663266,12.412561
5,0,50,600,200,35000000,250000000,99,9.29292929292929,2.23722005546664,9,100000000,0,100000000,99164738.5626485,8952.63154684673,99165042.793,2313.59449511111,20.5929139563245,2314.710285,14.4007553030303,4.37654121952476,13.572298
5,0,50,600,200,35000000,275000000,99,8.35353535353535,2.08646332593508,8,100000000,0,100000000,99164738.5626485,8952.63154684673,99165042.793,2313.59449511111,20.5929139563245,2314.710285,15.7004400808081,4.4828058429067,15.044695
5,0,50,600,200,35000000,300000000,99,7.50505050505051,2.13509899103176,7,100000000,0,100000000,99164738.5626485,8952.63154684673,99165042.793,2313.59449511111,20.5929139563245,2314.710285,17.4555137171717,7.81679772185689,15.798066
