UE idx,lambdaBS,lambdaUE,deployRange,minRatereq,powerFac,lower_bound_thresh,mean_rate_before_handoff_affected,mean_rate_after_handoff_affected,mean_rate_before_handoff_not_affected,mean_rate_after_handoff_not_affected,rate_after_handoff_fr2
1,5,250,300.000000,400000000.000000,100.000000,0.100000,74006684.7836500555276871,58558590.9044286683201790,80035844.9836683422327042,81219331.9642507284879684,1246776011.1935653686523438
